title,cuisines,reviews,star rating,restaurant serial number,cuisines_melt,cuisines_all
ÜberDrüber,"Steakhouse, Austrian",52,4.0,1798,cuisine_1,Steakhouse
Buffet Trzesniewski,"Coffee & Tea, Cafe",12,4.5,1799,cuisine_1,Coffee & Tea
Restaurant Europahaus,,18,4.5,1800,cuisine_1,
Michaels Bar,"Austrian, Bar",10,5.0,1801,cuisine_1,Austrian
Rojda Grill Restaurant,Turkish,26,4.5,1802,cuisine_1,Turkish
Domi & Co's Restaurant,"Coffee & Tea, Italian",7,5.0,1803,cuisine_1,Coffee & Tea
Ristorante Don Camillo,"Italian, Pizza",50,4.0,1804,cuisine_1,Italian
Apapika,"Hawaiian, Arabic",9,4.5,1805,cuisine_1,Hawaiian
Gastwirtschaft Zum Ockermüller,"Austrian, European",42,4.5,1806,cuisine_1,Austrian
Wok'in,"Chinese, Sushi",30,4.5,1807,cuisine_1,Chinese
Liman Wien,"International, Mediterranean",37,4.0,1808,cuisine_1,International
Weinstube Josefstadt,"Bars & Pubs, Wine Bar",41,4.0,1809,cuisine_1,Bars & Pubs
Wieselthaler Stefan,"Austrian, European",16,4.5,1810,cuisine_1,Austrian
Meinklang Hofladen,"Austrian, European",6,5.0,1811,cuisine_1,Austrian
Diwan,"Fast Food, Barbecue",24,4.5,1812,cuisine_1,Fast Food
Ebi Mini,"Japanese, Sushi",15,4.0,1813,cuisine_1,Japanese
Cafe-Konditorei Aida,"Coffee & Tea, Austrian",134,3.5,1814,cuisine_1,Coffee & Tea
Rauch Juice Bar Herrengasse,"Dessert, Bar",18,4.5,1815,cuisine_1,Dessert
Gasthaus Bauer,German,10,4.5,1816,cuisine_1,German
BackWerk,"Quick Bites, Cafe",30,4.0,1817,cuisine_1,Quick Bites
China Restaurant Me-Lie,"Chinese, Asian",20,4.5,1818,cuisine_1,Chinese
Oxbo Vienna Waterfront,"Austrian, Bar",10,4.5,1819,cuisine_1,Austrian
Fitzcarraldo,"Bars & Pubs, Bar",8,4.5,1820,cuisine_1,Bars & Pubs
Servus Am Platz'l,"Austrian, European",17,4.5,1821,cuisine_1,Austrian
Kadlez,"American, Steakhouse",30,4.0,1822,cuisine_1,American
Antojitos Mexikanos,"Mexican, Latin",26,4.0,1823,cuisine_1,Mexican
Liesinger Brau,"German, Austrian",12,4.5,1824,cuisine_1,German
Cucina Ballerini,"Seafood, Sicilian",9,4.5,1825,cuisine_1,Seafood
Tozi Korean Kitchen,"Asian, Korean",18,4.5,1826,cuisine_1,Asian
Hitomi Suchi Wok Noodle Restaurant,"Japanese, Sushi",13,4.5,1827,cuisine_1,Japanese
Kokos,"Asian, Thai",13,5.0,1828,cuisine_1,Asian
Willi and Isa Nigl Heuriger,"Austrian, European",21,4.5,1829,cuisine_1,Austrian
China-Restaurant Stammhaus,"Chinese, Seafood",48,4.0,1830,cuisine_1,Chinese
Wohnküche,"European, Central European",10,5.0,1831,cuisine_1,European
Materia Restaurant,"Austrian, International",19,5.0,1832,cuisine_1,Austrian
Zum Straba,"Austrian, Cafe",18,4.5,1833,cuisine_1,Austrian
MyKai,"Asian, Thai",32,4.0,1834,cuisine_1,Asian
Cafe-Bar Lukas,"Contemporary, Pub",27,4.5,1835,cuisine_1,Contemporary
Happy Noodles,"Chinese, Fast Food",61,4.0,1836,cuisine_1,Chinese
Abraham,"Austrian, European",21,4.0,1837,cuisine_1,Austrian
Frau Mayer,"German, Austrian",6,5.0,1838,cuisine_1,German
Ivy's Pho House,"Asian, Vietnamese",37,4.0,1839,cuisine_1,Asian
News Cafe,Cafe,44,4.0,1840,cuisine_1,Cafe
Daihachi Sushi,"Japanese, Seafood",40,4.0,1841,cuisine_1,Japanese
O'Sfizio,"Italian, Mediterranean",30,4.0,1842,cuisine_1,Italian
Spoon,"American, Bar",22,4.0,1843,cuisine_1,American
Pizzeria Tanti Saluti,"Italian, Pizza",23,4.0,1844,cuisine_1,Italian
San Giovanni,"Italian, European",32,4.0,1845,cuisine_1,Italian
Toni & Birgit,"Austrian, European",38,4.0,1846,cuisine_1,Austrian
Zhany Asia Cuisine,"Asian, Thai",27,4.0,1847,cuisine_1,Asian
Witwe Bolte,"German, Austrian",502,3.5,1848,cuisine_1,German
Edis Weinkeller,"Austrian, European",14,4.5,1849,cuisine_1,Austrian
Weinschenke Hitzel,"Austrian, Contemporary",14,5.0,1850,cuisine_1,Austrian
Himmelblau,"Italian, Austrian",16,4.5,1851,cuisine_1,Italian
Asia Paradies,"Chinese, Asian",18,4.0,1852,cuisine_1,Chinese
Falco's,"Austrian, Bar",85,3.5,1853,cuisine_1,Austrian
Dong Nai,"Asian, Vietnamese",27,4.0,1854,cuisine_1,Asian
NT Bánh Mì,"Asian, Vietnamese",13,4.5,1855,cuisine_1,Asian
Felber,"Bakeries, Austrian",19,4.5,1856,cuisine_1,Bakeries
Hotline 5 - Burger,American,9,4.5,1857,cuisine_1,American
An's Kitchen,"Cafe, Asian",6,5.0,1858,cuisine_1,Cafe
Das Vindobona,"Italian, German",40,4.0,1859,cuisine_1,Italian
Coffee & Friends,"Coffee & Tea, American",14,4.5,1860,cuisine_1,Coffee & Tea
Mr Chen,Asian,16,4.5,1861,cuisine_1,Asian
Liebling,Coffee & Tea,84,4.0,1862,cuisine_1,Coffee & Tea
Kojiro 2,"Japanese, Sushi",21,4.5,1863,cuisine_1,Japanese
Alter Ego - Cafe Bistro,"Polish, European",11,4.5,1864,cuisine_1,Polish
Cavallo Vienna,"Italian, American",65,4.0,1865,cuisine_1,Italian
Wilhelmsdorf 1120,"Austrian, European",21,4.5,1866,cuisine_1,Austrian
Lale Restaurant,Turkish,25,4.0,1867,cuisine_1,Turkish
Restaurant Scala im Vienna Sporthotel,"Austrian, European",34,4.0,1868,cuisine_1,Austrian
Montaditos y mas,"Bar, Cafe",8,5.0,1869,cuisine_1,Bar
Blended Shisha Lounge,"Austrian, European",35,4.5,1870,cuisine_1,Austrian
Cafe Florianihof,"Austrian, Cafe",46,4.0,1871,cuisine_1,Austrian
Daily Spice,"Indian, Asian",6,5.0,1872,cuisine_1,Indian
Saigon,"Asian, Vietnamese",43,4.0,1873,cuisine_1,Asian
Zur Allee,"Austrian, European",26,4.0,1874,cuisine_1,Austrian
Heuriger Richard Lentner,"German, Austrian",13,4.5,1875,cuisine_1,German
Imperial Bar Wien,"Austrian, International",13,4.5,1876,cuisine_1,Austrian
Schnitzel Hof,Austrian,31,4.0,1877,cuisine_1,Austrian
Oreno Ramen,"Japanese, Soups",15,4.5,1878,cuisine_1,Japanese
Trzesniewski,"German, Austrian",12,4.5,1879,cuisine_1,German
La Passerella,"Italian, Pizza",14,4.5,1880,cuisine_1,Italian
Pizzeria Enrico,"Italian, Pizza",38,4.0,1881,cuisine_1,Italian
42,Cafe,9,5.0,1882,cuisine_1,Cafe
Mishi Asia Restuarant,"Chinese, Japanese",25,4.0,1883,cuisine_1,Chinese
Arrigo,"Austrian, Cafe",12,4.5,1884,cuisine_1,Austrian
MQ Kantine,"Coffee & Tea, Central European",194,3.5,1885,cuisine_1,Coffee & Tea
Noosh,"Middle Eastern, Afghan",70,4.0,1886,cuisine_1,Middle Eastern
Donaufelderhof,"Austrian, European",9,4.5,1887,cuisine_1,Austrian
Starbucks,"Coffee & Tea, American",166,3.5,1888,cuisine_1,Coffee & Tea
Vox Libri,"Coffee & Tea, Cafe",10,5.0,1889,cuisine_1,Coffee & Tea
Kikko Bā,"Japanese, Bar",13,4.5,1890,cuisine_1,Japanese
Jedlersdorfer Alm,European,74,4.0,1891,cuisine_1,European
Badeschiff Wien,International,144,3.5,1892,cuisine_1,International
Eissalon Isola Bella,"Dessert, Italian",12,4.5,1893,cuisine_1,Dessert
Schlossheuriger,"Austrian, European",31,4.0,1894,cuisine_1,Austrian
Gasthof Hauser,"Austrian, Central European",16,4.5,1895,cuisine_1,Austrian
Sussmund Kaffeebar,"Coffee & Tea, Cafe",15,5.0,1896,cuisine_1,Coffee & Tea
Kekko,"Chinese, Sushi",11,5.0,1897,cuisine_1,Chinese
Das Salettl,"Austrian, European",58,4.0,1898,cuisine_1,Austrian
Eissalon El Sendiony OEG,Cafe,13,4.5,1899,cuisine_1,Cafe
O Boufes,"International, European",146,3.5,1900,cuisine_1,International
L'Asino Che Ride,"Italian, Pizza",448,3.5,1901,cuisine_1,Italian
Ohh! Sushi & Wok,"Chinese, Sushi",15,4.5,1902,cuisine_1,Chinese
Heuriger & Weingut Helm,"Austrian, European",17,4.5,1903,cuisine_1,Austrian
Potsch,"Austrian, European",23,4.5,1904,cuisine_1,Austrian
Gasometer City,German,52,4.0,1905,cuisine_1,German
"el Feo, Mezcaleria",Mexican,11,5.0,1906,cuisine_1,Mexican
Maschu Maschu,"Fast Food, Mediterranean",42,4.0,1907,cuisine_1,Fast Food
Restaurant Zentral,"Austrian, European",24,4.0,1908,cuisine_1,Austrian
Isola Verde,Italian,14,4.5,1909,cuisine_1,Italian
Nisli Merak,"Grill, Croatian",8,5.0,1910,cuisine_1,Grill
Ginza  Wok & Grill Donauzentrum,"Chinese, Sushi",32,4.0,1911,cuisine_1,Chinese
Sajado Express,"Japanese, Sushi",12,5.0,1912,cuisine_1,Japanese
Salonga,"Peruvian, Latin",15,4.5,1913,cuisine_1,Peruvian
Nest,"Coffee & Tea, Turkish",9,5.0,1914,cuisine_1,Coffee & Tea
Cafe Wolfbauer,"Austrian, Cafe",31,4.0,1915,cuisine_1,Austrian
Kurparkdiele Oberlaa,"Austrian, European",12,4.5,1916,cuisine_1,Austrian
Le Viet @ 8,"Seafood, Asian",19,4.5,1917,cuisine_1,Seafood
Home Cafe,"Cafe, International",17,4.5,1918,cuisine_1,Cafe
Tapas y Mas,"Spanish, Wine Bar",8,5.0,1919,cuisine_1,Spanish
Der Schottenheurige - Reith,"Austrian, European",87,3.5,1920,cuisine_1,Austrian
Rembetiko,"Seafood, Mediterranean",157,3.5,1921,cuisine_1,Seafood
Zur alten Linde,"Austrian, European",21,4.5,1922,cuisine_1,Austrian
Café SCALINA eVINI,"Italian, Bar",15,4.5,1923,cuisine_1,Italian
Top Lokal,"Austrian, European",29,4.0,1924,cuisine_1,Austrian
Alt-wiener Würstelstand.,"Quick Bites, Austrian",6,5.0,1925,cuisine_1,Quick Bites
Asia House,"Chinese, Asian",35,4.0,1926,cuisine_1,Chinese
Abend-Restaurant Feuervogel,Russian,35,4.0,1927,cuisine_1,Russian
Beaulieu,"French, European",43,4.0,1928,cuisine_1,French
Jun Thai Imbiss,"Asian, Thai",14,5.0,1929,cuisine_1,Asian
Eis Peter,Dessert,56,4.0,1930,cuisine_1,Dessert
Kroki Grill,"Austrian, Barbecue",25,4.5,1931,cuisine_1,Austrian
Gelateria Arnoldo,Dessert,34,4.5,1932,cuisine_1,Dessert
Joseph Brot vom Pheinsten,"Bakeries, Cafe",14,4.5,1933,cuisine_1,Bakeries
Takami,"Sushi, Asian",15,4.5,1934,cuisine_1,Sushi
Formosa,Asian,31,4.0,1935,cuisine_1,Asian
Zum alten Nussbaum,"Austrian, European",17,4.0,1936,cuisine_1,Austrian
Goldener Baum,"Austrian, Diner",20,4.5,1937,cuisine_1,Austrian
Cafe Marin,"Coffee & Tea, Cafe",12,4.5,1938,cuisine_1,Coffee & Tea
Hamama,"Middle Eastern, Egyptian",44,4.0,1939,cuisine_1,Middle Eastern
Shabu Shabu,"Chinese, Asian",52,4.0,1940,cuisine_1,Chinese
Al Fayrooz Restaurant,"European, Arabic",55,4.0,1941,cuisine_1,European
Ufertaverne,"Austrian, Seafood",233,3.5,1942,cuisine_1,Austrian
Taverna Gyros,Greek,14,4.5,1943,cuisine_1,Greek
McDonald's,"Quick Bites, Fast Food",67,3.5,1944,cuisine_1,Quick Bites
Caffe Intermezzo,"Austrian, European",19,4.5,1945,cuisine_1,Austrian
my Indigo Donau Zentrum,"International, Asian",32,4.0,1946,cuisine_1,International
Zum Genussspecht im Unterlaaerhof,"Austrian, European",25,4.0,1947,cuisine_1,Austrian
Hitomi Sushi,"Japanese, Sushi",57,4.0,1948,cuisine_1,Japanese
Schabanack,"Austrian, European",30,4.0,1949,cuisine_1,Austrian
Pizzeria Mia Bella,"Italian, Pizza",12,4.5,1950,cuisine_1,Italian
Subway,Fast Food,75,3.5,1951,cuisine_1,Fast Food
Warenhandlung Wenighofer & Wanits,"Coffee & Tea, Cafe",11,5.0,1952,cuisine_1,Coffee & Tea
Plaudertascherl,European,15,4.5,1953,cuisine_1,European
Heuriger Friseurmüller,"Austrian, European",20,4.0,1954,cuisine_1,Austrian
Ristorante Monte Rosa,Italian,49,4.0,1955,cuisine_1,Italian
Le Bakery,"Austrian, European",14,4.5,1956,cuisine_1,Austrian
Helmut Krenek am Weingut Goebel,"European, Contemporary",18,4.5,1957,cuisine_1,European
Die Erbsenzahlerei,Cafe,11,5.0,1958,cuisine_1,Cafe
Pizzeria Ristorante Da Corrado,"Italian, Pizza",12,4.5,1959,cuisine_1,Italian
Cafe - Restaurant Goldener Löwe,"Austrian, European",31,4.0,1960,cuisine_1,Austrian
Jack The Ripperl,"Barbecue, Grill",10,4.0,1961,cuisine_1,Barbecue
Hidden Kitchen Wien Mitte,"Cafe, European",28,4.0,1962,cuisine_1,Cafe
Made in Sud ,Italian,11,4.5,1963,cuisine_1,Italian
Weingut Ubl-Doschek,"Austrian, European",19,4.5,1964,cuisine_1,Austrian
Restaurant Akropolis 22,Greek,11,4.0,1965,cuisine_1,Greek
Vorstadtprinz,Austrian,19,4.0,1966,cuisine_1,Austrian
Michls café restaurant,"Austrian, European",17,4.5,1967,cuisine_1,Austrian
Pumpui,"Asian, Thai",24,4.0,1968,cuisine_1,Asian
MezeSliva,"Specialty Food Market, European",8,5.0,1969,cuisine_1,Specialty Food Market
Elefant & Castle,Indian,23,4.0,1970,cuisine_1,Indian
Gaon Koreanisches Restaurant,"Barbecue, Asian",7,5.0,1971,cuisine_1,Barbecue
Gießbach Café,"Austrian, Cafe",6,5.0,1972,cuisine_1,Austrian
Ristorante da Salvatore,Italian,27,4.5,1973,cuisine_1,Italian
Hong Kong Palace,"Chinese, Sushi",11,4.5,1974,cuisine_1,Chinese
Kammersteinerhutte,"Austrian, European",13,4.5,1975,cuisine_1,Austrian
Gasthaus Stotzek,"Austrian, European",14,4.5,1976,cuisine_1,Austrian
Restaurant La Grappa,"Italian, Pizza",62,3.5,1977,cuisine_1,Italian
Cafe Frida,Cafe,23,4.0,1978,cuisine_1,Cafe
Sha Guo,"Japanese, Sushi",32,4.0,1979,cuisine_1,Japanese
Reformhaus Staudigl,"International, Healthy",14,4.5,1980,cuisine_1,International
Gasthaus Lindwurm,"Austrian, European",39,3.5,1981,cuisine_1,Austrian
Gitti's Heuriger,"Austrian, European",14,4.0,1982,cuisine_1,Austrian
Heuriger Am Belvedere,"German, Austrian",60,3.5,1983,cuisine_1,German
Schutzhaus Hackenberg,"German, Austrian",14,4.5,1984,cuisine_1,German
Mali Thai Küche,,8,5.0,1985,cuisine_1,
Vinothek Rochus,"European, Wine Bar",33,4.5,1986,cuisine_1,European
Cafe EL.AN,"Coffee & Tea, Cafe",13,5.0,1987,cuisine_1,Coffee & Tea
Gasthaus zur Grünen Laterne,"German, Austrian",38,4.0,1988,cuisine_1,German
Restaurant Tseng,"Chinese, Asian",23,4.5,1989,cuisine_1,Chinese
"Ipanema, Restaurant Brazil & Cafe","Steakhouse, Brazilian",30,4.0,1990,cuisine_1,Steakhouse
Cafe Wilder Mann,"Austrian, European",30,4.0,1991,cuisine_1,Austrian
Hua's Kitchen,,6,5.0,1992,cuisine_1,
Jōmon,"Coffee & Tea, Italian",5,5.0,1993,cuisine_1,Coffee & Tea
Suppenwirtschaft,"International, Soups",20,4.5,1994,cuisine_1,International
Lavash - Der Geschmack Von Armenien,Armenian,8,4.5,1995,cuisine_1,Armenian
Der Mann,"Coffee & Tea, Cafe",139,3.5,1996,cuisine_1,Coffee & Tea
McDonald's,"Quick Bites, Fast Food",47,3.5,1997,cuisine_1,Quick Bites
McDonald's,"Quick Bites, Fast Food",106,3.5,1998,cuisine_1,Quick Bites
Carioca,"Brazilian, South American",7,5.0,1999,cuisine_1,Brazilian
Kulhanek Kaffee Und Laden,"Coffee & Tea, Austrian",6,5.0,2000,cuisine_1,Coffee & Tea
Zum Ochsenkopf,"German, Austrian",38,4.0,2001,cuisine_1,German
Heuriger Wieninger,"Austrian, International",131,3.5,2002,cuisine_1,Austrian
Gasthaus Am Nordpol,"German, Austrian",17,4.5,2003,cuisine_1,German
XXXLutz Restaurant MaHü,"Austrian, International",31,4.0,2004,cuisine_1,Austrian
Pho Cho Lon,"Asian, Vietnamese",17,4.0,2005,cuisine_1,Asian
Georg am Naschmarkt,"Bars & Pubs, Austrian",6,5.0,2006,cuisine_1,Bars & Pubs
mel & koffie,Bakeries,9,5.0,2007,cuisine_1,Bakeries
SALON WICHT!G - Restaurant,"Asian, Thai",16,5.0,2008,cuisine_1,Asian
Cafe Albrecht,"Coffee & Tea, Cafe",21,4.5,2009,cuisine_1,Coffee & Tea
TAYA Washoku Deli,Japanese,18,4.5,2010,cuisine_1,Japanese
Umar Fisch,"Seafood, European",27,4.0,2011,cuisine_1,Seafood
Pnyka,"Bakeries, Cafe",10,5.0,2012,cuisine_1,Bakeries
Dai Golosi - Gastronomia Italiana,Italian,7,5.0,2013,cuisine_1,Italian
Mani,"Mediterranean, Middle Eastern",8,4.5,2014,cuisine_1,Mediterranean
8o8,"Bars & Pubs, Bar",12,4.0,2015,cuisine_1,Bars & Pubs
Restaurant Bedernik,"Austrian, European",17,4.5,2016,cuisine_1,Austrian
Unkai Sushi Bar,"Japanese, Sushi",74,3.5,2017,cuisine_1,Japanese
Marina Restaurant,"Austrian, International",185,3.5,2018,cuisine_1,Austrian
Ponte Di Rialto,"Italian, Pizza",45,4.0,2019,cuisine_1,Italian
ATLAS Bar & Kunstgalerie,"Bars & Pubs, Bar",5,5.0,2020,cuisine_1,Bars & Pubs
Cityfish,"Seafood, Mediterranean",22,4.5,2021,cuisine_1,Seafood
Pizzeria Ristorante da filippo,"Italian, Seafood",20,4.5,2022,cuisine_1,Italian
Wunder-Bar,European,11,4.5,2023,cuisine_1,European
Purzl's,"Austrian, International",32,4.0,2024,cuisine_1,Austrian
Buschenschank Stippert,"Austrian, European",8,5.0,2025,cuisine_1,Austrian
Chilidorf,"Chinese, Asian",11,4.5,2026,cuisine_1,Chinese
Bodega El Gusto,"Mediterranean, European",75,3.5,2027,cuisine_1,Mediterranean
Altes Jagerhaus,"Austrian, European",76,3.5,2028,cuisine_1,Austrian
Trattoria Triestina,"Italian, Mediterranean",34,4.0,2029,cuisine_1,Italian
J. Hornig Kaffeebar,"Coffee & Tea, Bar",33,4.0,2030,cuisine_1,Coffee & Tea
Spazio Cafe & Bistro,Cafe,26,4.0,2031,cuisine_1,Cafe
Pixel Pizza,"Italian, Pizza",5,5.0,2032,cuisine_1,Italian
Cafe Gruner Salon,Coffee & Tea,10,4.5,2033,cuisine_1,Coffee & Tea
Reformhaus Buchmuller,,26,4.0,2034,cuisine_1,
Neuzehn,,12,4.0,2035,cuisine_1,
WEIN & CO Schottentor,"Bar, Deli",61,3.5,2036,cuisine_1,Bar
Uferhaus,"Austrian, European",22,4.5,2037,cuisine_1,Austrian
Cafe Restaurant Heine,"Eastern European, South American",44,3.5,2038,cuisine_1,Eastern European
Schlupfwinkel,"German, Austrian",21,4.5,2039,cuisine_1,German
Zov Homolja Grill Restaurant,"Bars & Pubs, Barbecue",21,4.0,2040,cuisine_1,Bars & Pubs
Donna Rosa,Italian,5,5.0,2041,cuisine_1,Italian
Guzzi,"Austrian, European",13,4.5,2042,cuisine_1,Austrian
Zen,Asian,75,4.0,2043,cuisine_1,Asian
Cocos,"Chinese, Asian",14,4.5,2044,cuisine_1,Chinese
Café Ausnahmsweise,Cafe,13,4.5,2045,cuisine_1,Cafe
Weinschenke am Siebensternplatz,"American, Austrian",40,3.5,2046,cuisine_1,American
Bonka - Das Wirtshaus im Wienerwald,"Bars & Pubs, Austrian",42,4.0,2047,cuisine_1,Bars & Pubs
Cafe am Yppenplatz,Cafe,19,4.0,2048,cuisine_1,Cafe
Rhodos Restaurant,Greek,26,4.0,2049,cuisine_1,Greek
Maiz,Mexican,9,4.5,2050,cuisine_1,Mexican
Walter's Kuche,"Austrian, European",15,4.5,2051,cuisine_1,Austrian
Yakisoba,"Sushi, Vietnamese",10,5.0,2052,cuisine_1,Sushi
Tartufo,"Italian, Seafood",51,4.0,2053,cuisine_1,Italian
Stadler Stüberl,European,24,4.0,2054,cuisine_1,European
Korber,"Austrian, European",27,4.0,2055,cuisine_1,Austrian
Cafe Bacco,"Italian, European",24,4.0,2056,cuisine_1,Italian
Colosseum,"Austrian, European",15,4.0,2057,cuisine_1,Austrian
Vino Wien,"Bar, European",45,4.0,2058,cuisine_1,Bar
The BirdYard - Eatery and Bar,"International, European",43,3.5,2059,cuisine_1,International
Eissalon Mauß,,45,4.0,2060,cuisine_1,
Shoyu Pan,"Japanese, Asian",5,5.0,2061,cuisine_1,Japanese
Cafe Drei Husaren,"Coffee & Tea, Austrian",24,4.0,2062,cuisine_1,Coffee & Tea
WEIN & CO Hietzing,"Bar, Deli",22,4.0,2063,cuisine_1,Bar
Buschenschank Haslinger,"Austrian, European",20,4.5,2064,cuisine_1,Austrian
Schnitzelhaus,"Austrian, Fast Food",29,4.0,2065,cuisine_1,Austrian
Habibi & Hawara Landstraße GmbH,"Austrian, European",8,4.5,2066,cuisine_1,Austrian
Café Bellaria,"Coffee & Tea, Austrian",33,3.5,2067,cuisine_1,Coffee & Tea
IKEA Restaurant,"European, Central European",46,4.0,2068,cuisine_1,European
Stadler & Thomas,"Austrian, European",6,5.0,2069,cuisine_1,Austrian
I Calabresi,Italian,27,4.0,2070,cuisine_1,Italian
Takan's Delikatessen,Seafood,15,4.5,2071,cuisine_1,Seafood
Pizzeria Pummaró,"Italian, Pizza",5,5.0,2072,cuisine_1,Italian
Viola,"Coffee & Tea, French",23,4.0,2073,cuisine_1,Coffee & Tea
RIBELLI Restaurant Vienna,"Italian, Pizza",76,3.5,2074,cuisine_1,Italian
Heuriger Zum Eberl,"Austrian, European",16,4.5,2075,cuisine_1,Austrian
Cascade Bar,"Bar, International",47,4.0,2076,cuisine_1,Bar
Cocobello am Copa Beach Wien,"Bar, Pub",16,4.5,2077,cuisine_1,Bar
Wrapstars Nelkengasse,"Mexican, American",11,4.5,2078,cuisine_1,Mexican
Mochi Am Markt,"Mexican, Japanese",6,4.5,2079,cuisine_1,Mexican
Zum Weissen Rossl,"Austrian, European",31,3.5,2080,cuisine_1,Austrian
Pizzeria Nerone,"Italian, Pizza",53,4.0,2081,cuisine_1,Italian
Pizzeria Venezia,"Italian, Pizza",67,3.5,2082,cuisine_1,Italian
Pizzeria Salambo,"Italian, Pizza",20,4.0,2083,cuisine_1,Italian
Café Bräunerhof,Austrian,367,3.5,2084,cuisine_1,Austrian
Falaferia,"Fast Food, Middle Eastern",28,4.5,2085,cuisine_1,Fast Food
Die Libelle,"Austrian, Brew Pub",9,4.5,2086,cuisine_1,Austrian
Diwan Holzkohlengrill,Turkish,5,5.0,2087,cuisine_1,Turkish
L'Ombra Italian Bar & Restaurant,"Italian, European",98,3.5,2088,cuisine_1,Italian
Zum Berger Heurigenschank,"Austrian, European",151,3.5,2089,cuisine_1,Austrian
Nachbarn,"Austrian, Polish",8,4.5,2090,cuisine_1,Austrian
Cafebrennerei Franze,"Coffee & Tea, Cafe",32,4.5,2091,cuisine_1,Coffee & Tea
Cafe Amadeus,"Austrian, Cafe",14,4.5,2092,cuisine_1,Austrian
Thali,"Indian, Asian",110,3.5,2093,cuisine_1,Indian
Salpicon,,7,4.5,2094,cuisine_1,
Cocore,"Italian, Pizza",21,4.0,2095,cuisine_1,Italian
Birner Strand-Gasthaus,"Austrian, European",136,3.5,2096,cuisine_1,Austrian
Natsu Sushi 1010,"Japanese, Sushi",12,4.5,2097,cuisine_1,Japanese
Gastwirtschaft Schiller,,8,5.0,2098,cuisine_1,
Schutzhaus Frohes Schaffen,"German, Austrian",14,4.5,2099,cuisine_1,German
Gasthaus Bauer,Grill,9,4.5,2100,cuisine_1,Grill
Retsina,Greek,44,4.0,2101,cuisine_1,Greek
Origami Sushi House,"Chinese, Asian",5,5.0,2102,cuisine_1,Chinese
Wilde Ehe,"Austrian, Bar",8,5.0,2103,cuisine_1,Austrian
Rise Restaurant,"Chinese, Sushi",17,4.0,2104,cuisine_1,Chinese
Caffe a Casa,"Coffee & Tea, Cafe",13,4.5,2105,cuisine_1,Coffee & Tea
Lindt Chocolate Bar,Coffee & Tea,9,4.5,2106,cuisine_1,Coffee & Tea
Felzl Bäckerei Café Pilgramgasse,European,24,4.5,2107,cuisine_1,European
Weltcafe,"Cafe, Healthy",89,3.5,2108,cuisine_1,Cafe
Eberhardt zum Sechshauerwirt,"Austrian, European",14,4.0,2109,cuisine_1,Austrian
Civediamo Bar,"Italian, Bar",10,4.5,2110,cuisine_1,Italian
Ristorante Trimelli,"Italian, Pizza",98,3.5,2111,cuisine_1,Italian
The Lala,"Contemporary, Healthy",31,4.0,2112,cuisine_1,Contemporary
Groissboeck,"Coffee & Tea, German",9,5.0,2113,cuisine_1,Coffee & Tea
Dönermeister,"Fast Food, Turkish",13,4.0,2114,cuisine_1,Fast Food
Rori's,"Coffee & Tea, French",26,4.5,2115,cuisine_1,Coffee & Tea
Bachstueberl,"German, Austrian",19,4.0,2116,cuisine_1,German
Eissalon Bortolotti,"Dessert, Cafe",15,4.5,2117,cuisine_1,Dessert
Yummyaki,"Chinese, Asian",16,4.5,2118,cuisine_1,Chinese
Merak Traditional Charcoal Barbecue,"Barbecue, Eastern European",37,4.0,2119,cuisine_1,Barbecue
yamm! am Naschmarkt,International,7,5.0,2120,cuisine_1,International
derFuchs Weinbau,"Austrian, European",18,4.0,2121,cuisine_1,Austrian
Cafe am Platz,"Austrian, Cafe",39,4.0,2122,cuisine_1,Austrian
Philly,"American, Southwestern",19,4.0,2123,cuisine_1,American
Umar Fisch Bar,"Seafood, Fusion",10,4.5,2124,cuisine_1,Seafood
Restaurant Donaudelta,Eastern European,38,4.0,2125,cuisine_1,Eastern European
Ferhat Döner,"Fast Food, Turkish",48,3.5,2126,cuisine_1,Fast Food
Natsu Sushi,"Japanese, Sushi",70,3.5,2127,cuisine_1,Japanese
Weingut Friedberger,"Austrian, European",12,4.5,2128,cuisine_1,Austrian
Noomi Cafe Deli,"Austrian, Cafe",15,4.5,2129,cuisine_1,Austrian
Skybox Gastronomiebetriebs GmbH,European,51,3.5,2130,cuisine_1,European
Zum Schreiber,"Austrian, International",24,4.0,2131,cuisine_1,Austrian
3eck Cafe-Restaurant,"Austrian, European",17,4.5,2132,cuisine_1,Austrian
La MIramare,"Italian, Pizza",30,4.0,2133,cuisine_1,Italian
Liweiskitchen,"Sushi, Asian",15,4.0,2134,cuisine_1,Sushi
Westside Restaurant,"Austrian, International",17,4.0,2135,cuisine_1,Austrian
Die Olive,"Seafood, Mediterranean",43,4.0,2136,cuisine_1,Seafood
Go Dc Tower,"Chinese, Asian",14,4.0,2137,cuisine_1,Chinese
Café Schillwasser ,"Coffee & Tea, International",5,5.0,2138,cuisine_1,Coffee & Tea
Shenglong 1060,"Japanese, Sushi",13,4.5,2139,cuisine_1,Japanese
DAS JAMES am Golfplatz,"Austrian, European",5,5.0,2140,cuisine_1,Austrian
Ballroom 1010 - Damn.good.dumplings,"Fast Food, International",6,5.0,2141,cuisine_1,Fast Food
Knockbox,Coffee & Tea,8,5.0,2142,cuisine_1,Coffee & Tea
